date,XAU=,CLc1,LCOc1,GBP=,XLK,.IXTTR,XLE,.IXE,.RUT
2/18/2014 12:00:00 AM,1320.99,102.43,110.46,1.6683,36.09,1479.9368,86.42,864.31,1161.48
2/19/2014 12:00:00 AM,1311.32,103.31,110.47,1.6679,35.97,1473.7979,86.53,865.29,1149.07
2/20/2014 12:00:00 AM,1322.51,102.92,110.3,1.665,36.09,1480.7213,87.1,871.09,1162.12
2/21/2014 12:00:00 AM,1323.01,102.2,109.85,1.6614,35.95,1474.3081,86.41,864.11,1164.63
2/24/2014 12:00:00 AM,1336.6,102.82,110.64,1.6656,36.09,1479.0951,87.71,877.32,1174.55
2/25/2014 12:00:00 AM,1340.14,101.83,109.51,1.6679,35.99,1474.4409,87.67,877.01,1173.95
2/26/2014 12:00:00 AM,1330.7,102.59,109.52,1.6672,36.02,1475.6796,87.12,871.37,1181.72
2/27/2014 12:00:00 AM,1331.06,102.4,108.96,1.6686,36.31,1487.6073,87.21,871.51,1187.94
2/28/2014 12:00:00 AM,1325.79,102.59,109.07,1.6743,36.35,1485.4763,87.65,876.22,1183.03
3/3/2014 12:00:00 AM,1350.29,104.92,111.2,1.6665,35.96,1473.5739,87.09,871.36,1176.36
3/4/2014 12:00:00 AM,1334.5,103.33,109.3,1.6662,36.43,1495.786,88.04,880.18,1208.65
3/5/2014 12:00:00 AM,1337.01,101.45,107.76,1.6721,36.48,1496.164,87.22,872.16,1205.91
3/6/2014 12:00:00 AM,1350.74,101.56,108.1,1.6737,36.53,1496.8133,87.85,878.25,1204.54
3/7/2014 12:00:00 AM,1339.85,102.58,109,1.6711,36.42,1492.7405,88.02,880.56,1203.32
3/10/2014 12:00:00 AM,1338.54,101.12,108.08,1.6643,36.36,1490.6881,88.16,881.56,1200.54
3/11/2014 12:00:00 AM,1349.34,100.03,108.55,1.6615,36.28,1487.1642,87.16,871.22,1187.05
3/12/2014 12:00:00 AM,1366.58,97.99,108.02,1.6616,36.34,1490.234,87.17,871.23,1191.37
3/13/2014 12:00:00 AM,1369.99,98.2,107.39,1.6624,35.85,1468.9176,86.3,862,1176.74
3/14/2014 12:00:00 AM,1381.74,98.89,108.57,1.6643,35.63,1460.6204,86.38,863.8,1181.41
3/17/2014 12:00:00 AM,1366.34,98.08,106.24,1.6633,36.05,1479.1593,86.84,868.38,1188.23
3/18/2014 12:00:00 AM,1355.64,99.7,106.79,1.6592,36.52,1498.011,87.57,875.49,1205.04
3/19/2014 12:00:00 AM,1330.84,100.37,105.85,1.6541,36.37,1490.0918,86.91,867.88,1195.66
3/20/2014 12:00:00 AM,1327.89,99.43,106.45,1.6503,36.65,1502.8769,87.25,871.88,1198.97
3/21/2014 12:00:00 AM,1333.94,99.46,106.92,1.6484,36.31,1496.6798,87.06,874.55,1193.73
3/24/2014 12:00:00 AM,1309.12,99.6,106.81,1.6496,36.28,1492.5814,86.88,872.37,1178.23
3/25/2014 12:00:00 AM,1310.44,99.19,106.99,1.6527,36.5,1502.9281,87.66,879.74,1178.05
3/26/2014 12:00:00 AM,1303.49,100.26,107.03,1.6585,36.06,1484.8545,87.25,876.45,1155.49
3/27/2014 12:00:00 AM,1290.64,101.28,107.83,1.6609,35.93,1478.956,87.96,883.69,1151.44
3/28/2014 12:00:00 AM,1293.5,101.67,108.07,1.6636,36.07,1485.0371,89.06,894.54,1151.81
3/31/2014 12:00:00 AM,1283.64,101.58,107.76,1.6662,36.35,1496.3029,89.06,894.2,1173.04
4/1/2014 12:00:00 AM,1279,99.74,105.62,1.6629,36.78,1514.557,89.59,899.76,1188.7
4/2/2014 12:00:00 AM,1289.19,99.62,104.79,1.6625,36.8,1515.0254,89.91,903.26,1192.81
4/3/2014 12:00:00 AM,1287,100.29,106.15,1.6597,36.62,1508.3312,90.49,909.22,1181.12
4/4/2014 12:00:00 AM,1302.12,101.14,106.72,1.6578,35.92,1478.3058,90.16,905.32,1153.38
4/7/2014 12:00:00 AM,1296.04,100.44,105.82,1.6608,35.64,1468.1839,88.65,890.47,1135.78
4/8/2014 12:00:00 AM,1308.22,102.56,107.67,1.6746,35.96,1480.9205,89.54,899.19,1144.24
4/9/2014 12:00:00 AM,1311.4,103.6,107.98,1.6792,36.44,1500.3611,89.95,903.56,1159.96
4/10/2014 12:00:00 AM,1318.42,103.4,107.46,1.6783,35.6,1466.3978,88.7,890.79,1127.66
4/11/2014 12:00:00 AM,1317.97,103.74,107.33,1.6732,35.2,1450.5772,88.45,888.23,1111.44
4/14/2014 12:00:00 AM,1326.1,104.05,109.07,1.6728,35.55,1464.8969,89.66,900.36,1115.35
4/15/2014 12:00:00 AM,1302.04,103.75,108.74,1.6728,35.73,1471.1335,90.86,912.34,1119.49
4/16/2014 12:00:00 AM,1302.4,103.76,109.6,1.6796,36.08,1486.3293,91.95,923.68,1131.77
4/17/2014 12:00:00 AM,1294.35,104.3,109.53,1.6791,36.03,1483.2316,92.79,932.12,1137.9
4/18/2014 12:00:00 AM,1293.65,,,1.6805,,,,,
4/21/2014 12:00:00 AM,1289.54,104.37,109.95,1.679,36.17,1489.7646,93.42,938.14,1142.31
4/22/2014 12:00:00 AM,1283,102.13,109.27,1.6822,36.32,1495.8417,93.27,936.49,1155.61
4/23/2014 12:00:00 AM,1283.29,101.44,109.11,1.678,35.93,1480.1017,93.76,941.68,1147.08
4/24/2014 12:00:00 AM,1293.24,101.94,110.33,1.6803,36.21,1490.8608,93.79,941.48,1144.35
4/25/2014 12:00:00 AM,1302.84,100.6,109.58,1.6803,35.75,1472.0311,93.23,936.15,1123.03
4/28/2014 12:00:00 AM,1295.6,100.84,108.12,1.6807,36.09,1486.5225,93.39,937.74,1117.06
4/29/2014 12:00:00 AM,1295.98,101.28,108.98,1.6825,36.34,1497.389,93.82,942.32,1120.83
4/30/2014 12:00:00 AM,1291.29,99.74,108.07,1.687,36.45,1502.0473,93.74,941.53,1126.86
5/1/2014 12:00:00 AM,1283.49,99.42,107.76,1.6891,36.49,1502.5763,93.53,938.92,1125.97
5/2/2014 12:00:00 AM,1299.82,99.76,108.59,1.6865,36.39,1499.5801,93.72,941.32,1128.8
5/5/2014 12:00:00 AM,1309.5,99.48,107.72,1.6862,36.58,1506.1524,94.16,945.09,1126.3
5/6/2014 12:00:00 AM,1307.04,99.5,107.06,1.6976,36.17,1489.7815,94.3,946.73,1108.01
5/7/2014 12:00:00 AM,1288.94,100.77,108.13,1.6952,36.19,1489.803,95.12,954.53,1108.55
5/8/2014 12:00:00 AM,1289,100.26,108.04,1.6931,36.29,1494.5906,93.76,941.41,1097.43
5/9/2014 12:00:00 AM,1288.83,99.99,107.89,1.6849,36.33,1496.9837,93.67,939.4,1107.22
5/12/2014 12:00:00 AM,1295.3,100.59,108.41,1.6867,36.82,1516.4173,94.33,945.94,1133.65
5/13/2014 12:00:00 AM,1292.74,101.7,109.24,1.6825,36.84,1516.9898,94.68,949.34,1121.16
5/14/2014 12:00:00 AM,1305,102.37,110.19,1.6766,36.67,1510.2168,94.72,949.64,1103.14
5/15/2014 12:00:00 AM,1296,101.5,110.44,1.6787,36.45,1499.9845,93.64,937.58,1095.99
5/16/2014 12:00:00 AM,1293.09,102.02,109.75,1.6813,36.68,1511.0195,93.4,934.76,1102.91
5/19/2014 12:00:00 AM,1291.6,102.61,109.37,1.6811,36.92,1521.3788,93.69,937.85,1114.43
5/20/2014 12:00:00 AM,1293.8,102.44,109.69,1.6837,36.71,1511.8638,93.42,935.09,1097.9
5/21/2014 12:00:00 AM,1291.4,104.07,110.55,1.6899,36.96,1522.7433,94.43,945.04,1103.63
5/22/2014 12:00:00 AM,1293.5,103.74,110.36,1.6868,37.03,1525.3157,94.34,943.67,1113.87
5/23/2014 12:00:00 AM,1292.61,104.35,110.54,1.683,37.34,1538.5734,94.15,942.55,1126.19
5/26/2014 12:00:00 AM,1292.74,,110.32,1.684,,,,,
5/27/2014 12:00:00 AM,1263.39,104.11,110.02,1.6809,37.66,1551.7402,94.41,945.12,1142.2
5/28/2014 12:00:00 AM,1258.14,102.72,109.81,1.671,37.56,1547.9547,94.57,946.44,1136.68
5/29/2014 12:00:00 AM,1255.6,103.58,109.97,1.6715,37.78,1556.8666,95.38,954.67,1140.07
5/30/2014 12:00:00 AM,1250.69,102.71,109.41,1.675,37.82,1558.279,95.31,953.85,1134.5
6/2/2014 12:00:00 AM,1244,102.47,108.83,1.6745,37.76,1556.247,95.19,952.08,1128.9
6/3/2014 12:00:00 AM,1244.2,102.66,108.82,1.6749,37.7,1552.9959,95.52,955.63,1126.15
6/4/2014 12:00:00 AM,1242.8,102.64,108.4,1.6735,37.77,1556.0391,95.47,954.72,1131.22
6/5/2014 12:00:00 AM,1253.29,102.48,108.79,1.682,38.02,1567.4233,96.02,960.88,1153.94
6/6/2014 12:00:00 AM,1252.23,102.66,108.61,1.68,38.19,1573.4831,96.81,968.53,1165.21
6/9/2014 12:00:00 AM,1251.58,104.41,109.99,1.68,38.31,1578.1763,96.96,969.67,1175.88
6/10/2014 12:00:00 AM,1260.49,104.35,109.52,1.6755,38.33,1579.6557,96.8,967.71,1172.71
6/11/2014 12:00:00 AM,1260.24,104.4,109.95,1.6787,38.24,1575.705,97.17,971.05,1166.71
6/12/2014 12:00:00 AM,1272.86,106.53,113.02,1.6928,37.91,1562.0002,97.49,974.34,1159.4
6/13/2014 12:00:00 AM,1276.5,106.91,113.41,1.6963,38.13,1571.1339,98.42,983.97,1162.68
6/16/2014 12:00:00 AM,1271.29,106.9,112.94,1.6982,38.13,1571.7888,99.01,989.93,1166.82
6/17/2014 12:00:00 AM,1271.19,106.36,113.45,1.6963,38.22,1574.5625,98.94,988.78,1176.62
6/18/2014 12:00:00 AM,1277.5,105.97,114.26,1.6992,38.42,1583.0891,99.69,996.81,1183.13
6/19/2014 12:00:00 AM,1319.7,106.43,115.06,1.7039,38.35,1580.8261,100.4,1003.91,1184.03
6/20/2014 12:00:00 AM,1314.32,107.26,114.81,1.701,38.09,1576.027,100.93,1013.4,1188.43
6/23/2014 12:00:00 AM,1317.79,106.17,114.12,1.7025,38.2,1580.1918,101.29,1017.13,1184.95
6/24/2014 12:00:00 AM,1317.6,106.03,114.46,1.6984,38,1571.8222,99.16,995.64,1173.24
6/25/2014 12:00:00 AM,1319,106.5,114,1.6983,38.15,1579.8597,99.91,1003.83,1182.68
6/26/2014 12:00:00 AM,1317.6,105.84,113.21,1.7025,38.11,1577.3395,100.02,1004.43,1180.71
6/27/2014 12:00:00 AM,1315.04,105.74,113.3,1.7033,38.34,1586.0292,100.02,1004.66,1189.5
6/30/2014 12:00:00 AM,1327.19,105.37,112.36,1.7103,38.35,1587.757,100.1,1005.67,1192.96
7/1/2014 12:00:00 AM,1325.44,105.34,112.29,1.7148,38.74,1603.92,100.16,1005.92,1205.95
7/2/2014 12:00:00 AM,1327.14,104.48,111.24,1.7163,38.78,1605.5257,100.01,1004.61,1199.5
7/3/2014 12:00:00 AM,1319.49,104.06,111,1.7153,38.95,1613.4976,100.39,1008.05,1208.15
7/4/2014 12:00:00 AM,1320.05,,110.64,1.7158,,,,,
7/7/2014 12:00:00 AM,1319.89,103.53,110.24,1.7126,38.99,1613.8513,99.62,1000.72,1186.74
7/8/2014 12:00:00 AM,1318.6,103.4,108.94,1.713,38.64,1599.0223,99.46,998.82,1172.15
7/9/2014 12:00:00 AM,1325.6,102.29,108.28,1.7156,38.83,1606.2974,100.12,1005.4,1173.81
7/10/2014 12:00:00 AM,1334.9,102.93,108.67,1.7131,38.72,1603.3736,99.16,995.84,1161.86
7/11/2014 12:00:00 AM,1337.84,100.83,106.66,1.7122,38.92,1610.9066,98.4,988.42,1159.93
7/14/2014 12:00:00 AM,1306.84,100.91,106.98,1.7083,39.2,1622.4768,99.25,996.95,1165.62
7/15/2014 12:00:00 AM,1294.1,99.96,106.02,1.7141,39.13,1620.7437,98.82,992.4,1153.81
7/16/2014 12:00:00 AM,1298.87,101.2,105.85,1.7136,39.49,1634.5629,100.32,1007.92,1151.55
7/17/2014 12:00:00 AM,1317.3,103.19,107.89,1.7098,38.98,1613.4088,98.7,991.25,1133.6
7/18/2014 12:00:00 AM,1310.59,103.13,107.24,1.7086,39.4499,1633.7493,98.9899,993.94,1151.61
7/21/2014 12:00:00 AM,1311.59,104.59,107.68,1.7074,39.4,1632.0467,99.14,995.26,1146.66
7/22/2014 12:00:00 AM,1307,104.42,107.33,1.7063,39.73,1644.9474,99.85,1002.84,1156.15
7/23/2014 12:00:00 AM,1303.84,103.12,108.03,1.7042,39.8,1647.2371,100.49,1008.55,1158.11
7/24/2014 12:00:00 AM,1293,102.07,107.07,1.6984,39.77,1646.9307,100.58,1009.83,1156.26
7/25/2014 12:00:00 AM,1307.79,102.09,108.39,1.6972,39.72,1643.8686,99.84,1002.65,1144.72
7/28/2014 12:00:00 AM,1303.99,101.67,107.57,1.6982,39.79,1647.2532,99.6,999.86,1139.5
7/29/2014 12:00:00 AM,1298.1,100.97,107.72,1.6943,39.71,1643.8681,99.35,997.1,1141.64
7/30/2014 12:00:00 AM,1294.7,100.27,106.51,1.6913,39.75,1646.4108,98.76,991.26,1146.57
7/31/2014 12:00:00 AM,1282.09,98.17,106.02,1.6884,39,1613.4669,96.63,969.57,1120.07
8/1/2014 12:00:00 AM,1293.6,97.88,104.84,1.682,38.789,1606.0336,95.85,961.85,1114.86
8/4/2014 12:00:00 AM,1288.04,98.29,105.41,1.6862,39.065,1616.7365,97.46,978.2,1124.82
8/5/2014 12:00:00 AM,1287.74,97.38,104.61,1.6884,38.7,1602.3792,95.33,957.02,1121.56
8/6/2014 12:00:00 AM,1305.99,96.92,104.59,1.6853,38.58,1597.45,95.61,959.64,1125.55
8/7/2014 12:00:00 AM,1313.2,97.34,105.44,1.6832,38.42,1590.3845,95.01,953.29,1119.76
8/8/2014 12:00:00 AM,1309.34,97.65,105.02,1.6772,38.67,1601.2327,96.6,969.48,1131.35
8/11/2014 12:00:00 AM,1307.84,98.08,104.68,1.6786,38.86,1609.5162,96.61,968.58,1141.93
8/12/2014 12:00:00 AM,1308.34,97.37,103.02,1.6812,38.84,1607.3476,95.9,961.37,1133.03
8/13/2014 12:00:00 AM,1312.36,97.59,104.28,1.6686,39.22,1623.7031,96.21,964.26,1141.78
8/14/2014 12:00:00 AM,1312.74,95.58,102.01,1.6685,39.29,1626.1728,95.66,958.55,1143.34
8/15/2014 12:00:00 AM,1304.39,97.35,103.53,1.6694,39.29,1627.0681,96.37,964.31,1141.65
8/18/2014 12:00:00 AM,1297.19,96.41,101.6,1.6726,39.66,1642.2537,96.63,967.09,1158.4
8/19/2014 12:00:00 AM,1295.29,94.48,101.56,1.6615,39.91,1652.9247,97.37,974.63,1162.47
8/20/2014 12:00:00 AM,1291.94,96.07,102.28,1.6594,39.91,1653.3008,97.58,976.64,1157.51
8/21/2014 12:00:00 AM,1276.99,93.96,102.63,1.6578,40.1,1660.8247,97.66,977.03,1160.03
8/22/2014 12:00:00 AM,1280.83,93.65,102.29,1.6569,40.11,1660.5034,97.01,970.76,1160.34
8/25/2014 12:00:00 AM,1276.34,93.35,102.65,1.6577,40.15,1661.8423,97.87,979.3,1165.22
8/26/2014 12:00:00 AM,1280.64,93.86,102.5,1.6539,40.17,1663.0662,98.37,984.35,1175.17
8/27/2014 12:00:00 AM,1282.45,93.88,102.72,1.6575,40.16,1663.2374,98.17,982.61,1172.71
8/28/2014 12:00:00 AM,1289.74,94.55,102.46,1.6584,40.1,1660.0426,98.19,982.18,1165.95
8/29/2014 12:00:00 AM,1287.07,95.96,103.19,1.6597,40.28,1668.228,98.74,988.01,1174.35
9/1/2014 12:00:00 AM,1287.04,,102.79,1.6607,,,,,
9/2/2014 12:00:00 AM,1265.4,92.88,100.34,1.6469,40.29,1669.8787,97.49,975.34,1179.47
9/3/2014 12:00:00 AM,1268.57,95.54,102.77,1.6461,40.07,1659.9587,97.75,977.97,1172.2
9/4/2014 12:00:00 AM,1260.84,94.45,101.83,1.633,40.05,1658.1727,96.43,964.4,1167.21
9/5/2014 12:00:00 AM,1268.59,93.29,100.82,1.6325,40.29,1668.8461,97.08,971.19,1170.13
9/8/2014 12:00:00 AM,1255.44,92.66,100.2,1.6104,40.35,1669.9909,95.57,955.67,1172.31
9/9/2014 12:00:00 AM,1255.94,92.75,99.16,1.6105,40.06,1658.3873,95.15,951.18,1158.5
9/10/2014 12:00:00 AM,1248.4,91.67,98.04,1.6211,40.3,1670.3706,94.92,948.48,1164.99
9/11/2014 12:00:00 AM,1240.49,92.83,98.08,1.6254,40.39,1673.3928,94.98,949.23,1172.34
9/12/2014 12:00:00 AM,1228.13,92.27,97.11,1.6266,40.22,1664.6946,93.56,934.74,1160.61
9/15/2014 12:00:00 AM,1232.74,92.92,96.65,1.6231,39.98,1655.9464,94.22,941.34,1146.52
9/16/2014 12:00:00 AM,1234.94,94.88,99.05,1.6275,40.28,1667.3704,95.36,952.62,1150.97
9/17/2014 12:00:00 AM,1222.99,94.42,98.97,1.6273,40.36,1670.8942,94.84,947.77,1153.89
9/18/2014 12:00:00 AM,1225.19,93.07,97.7,1.64,40.6,1681.9507,94.35,942.68,1159.27
9/19/2014 12:00:00 AM,1216.19,92.41,98.39,1.6286,40.34,1678.4429,93.79,941.96,1146.92
9/22/2014 12:00:00 AM,1214.69,91.52,96.97,1.636,40.07,1666.7124,92.41,927.84,1129.36
9/23/2014 12:00:00 AM,1222.69,91.56,96.85,1.6386,39.98,1662.6444,92.14,925.32,1118.72
9/24/2014 12:00:00 AM,1216.69,92.8,96.95,1.6338,40.24,1673.0276,92.22,926.07,1128.31
9/25/2014 12:00:00 AM,1222.44,92.53,97,1.6315,39.36,1637.2934,90.81,911.83,1110.24
9/26/2014 12:00:00 AM,1219.01,93.54,97,1.6245,39.79,1656.0331,91.981,923.96,1119.33
9/29/2014 12:00:00 AM,1215.69,94.57,97.2,1.624,39.78,1654.4987,91.77,921.62,1117.91
9/30/2014 12:00:00 AM,1208.74,91.16,94.67,1.6212,39.9,1658.9377,90.62,909.65,1101.68
10/1/2014 12:00:00 AM,1213.39,90.73,94.16,1.6184,39.28,1633.0167,88.77,891.97,1085.41
10/2/2014 12:00:00 AM,1213.3,91.01,93.42,1.6142,39.26,1633.6036,88.31,887.35,1096.38
10/3/2014 12:00:00 AM,1190.7,89.74,92.31,1.5962,39.58,1646.4482,88.17,886.2,1104.74
10/6/2014 12:00:00 AM,1206.65,90.34,92.79,1.6082,39.59,1646.7378,88.27,886.64,1094.65
10/7/2014 12:00:00 AM,1208.74,88.85,92.11,1.6093,38.97,1621.4003,87.12,874.87,1076.31
10/8/2014 12:00:00 AM,1221.2,87.31,91.38,1.6167,39.71,1652.0132,87.97,883.54,1097.12
10/9/2014 12:00:00 AM,1223.75,85.77,90.05,1.6118,39.05,1624.2374,84.74,849.53,1067.99
10/10/2014 12:00:00 AM,1222.98,85.82,90.21,1.6075,38.05,1582.9021,83.55,838.61,1053.32
10/13/2014 12:00:00 AM,1236.8,85.74,88.89,1.6083,37.63,1563.11,80.97,812.26,1049.3
10/14/2014 12:00:00 AM,1232.35,81.84,85.04,1.5903,37.69,1566.9252,79.95,802.14,1061.6
10/15/2014 12:00:00 AM,1240.57,81.78,83.78,1.6019,37.43,1556.4989,80.56,808.04,1072.45
10/16/2014 12:00:00 AM,1238.7,82.7,84.47,1.6087,37.21,1547.7768,82,823.5,1085.85
10/17/2014 12:00:00 AM,1237.69,82.75,86.16,1.6092,37.65,1566.0586,82.7,830.43,1082.33
10/20/2014 12:00:00 AM,1246.1,82.71,85.4,1.6162,37.92,1576.8052,83.42,837.51,1094.97
10/21/2014 12:00:00 AM,1249.14,82.81,86.22,1.6109,38.66,1608.3035,85.96,862.79,1112.85
10/22/2014 12:00:00 AM,1240.55,80.52,84.71,1.605,38.48,1599.4987,84.33,846.58,1096.87
10/23/2014 12:00:00 AM,1231.89,82.09,86.83,1.6028,38.91,1619.1723,85.9,862.81,1116.49
10/24/2014 12:00:00 AM,1230.96,81.01,86.13,1.6088,39.25,1632.3114,85.6,859.44,1118.82
10/27/2014 12:00:00 AM,1225.14,81,85.83,1.612,39.29,1634.6859,83.8,840.76,1117.48
10/28/2014 12:00:00 AM,1227.7,81.42,86.03,1.613,39.83,1657.1654,85.71,861.15,1149.45
10/29/2014 12:00:00 AM,1211.54,82.2,87.12,1.6009,39.79,1654.8053,85.99,863.28,1146.37
10/30/2014 12:00:00 AM,1198.64,81.12,86.24,1.5998,39.92,1659.4828,85.68,859.79,1155.77
10/31/2014 12:00:00 AM,1173.92,80.54,85.86,1.5995,40.54,1686.7043,87.42,877.52,1173.51
11/3/2014 12:00:00 AM,1164.88,78.78,84.78,1.597,40.71,1693.0267,86.04,863.09,1170.2
11/4/2014 12:00:00 AM,1167.9,77.19,82.82,1.6002,40.7,1693.2204,84.27,845.2,1165.42
11/5/2014 12:00:00 AM,1141.1,78.68,82.95,1.5974,40.81,1698.3711,85.75,860.25,1167.07
11/6/2014 12:00:00 AM,1140.9,77.91,82.86,1.5829,40.79,1697.423,86.83,871.28,1171.86
11/7/2014 12:00:00 AM,1176.25,78.65,83.39,1.5871,40.84,1698.4471,87.79,880.26,1173.32
11/10/2014 12:00:00 AM,1150.13,77.4,82.34,1.584,40.95,1702.9266,87,871.88,1179.57
11/11/2014 12:00:00 AM,1164.4,77.94,81.67,1.5918,40.97,1704.1119,87.26,874.51,1179.96
11/12/2014 12:00:00 AM,1160.45,77.18,80.38,1.5779,41.1,1709.36,86.49,866.65,1186.47
11/13/2014 12:00:00 AM,1161.58,74.21,77.92,1.5709,41.32,1719.7386,85.34,854.15,1175.42
11/14/2014 12:00:00 AM,1187.85,75.82,79.41,1.5667,41.61,1730.3154,86.21,862.36,1173.81
11/17/2014 12:00:00 AM,1186.24,75.64,79.31,1.564,41.53,1727.1989,85.76,857.73,1164.23
11/18/2014 12:00:00 AM,1197.25,74.61,78.47,1.5631,41.67,1733.8049,85.83,858.36,1170.28
11/19/2014 12:00:00 AM,1182.83,74.58,78.1,1.5681,41.4,1721.9852,86.28,863.18,1157.69
11/20/2014 12:00:00 AM,1193.44,75.58,79.33,1.5693,41.61,1730.6239,87.36,873.9,1170.75
11/21/2014 12:00:00 AM,1201.09,76.51,80.36,1.5653,41.67,1734.3215,88.5,884.99,1172.42
11/24/2014 12:00:00 AM,1197.1,75.78,79.68,1.5705,41.89,1742.3339,87.82,878.17,1186.94
11/25/2014 12:00:00 AM,1200.69,74.09,78.33,1.5707,41.91,1743.1189,86.39,863.68,1186.33
11/26/2014 12:00:00 AM,1197.59,73.69,77.75,1.579,42.29,1759.4032,85.3,852.87,1190.62
11/27/2014 12:00:00 AM,1191.25,,72.58,1.5733,,,,,
11/28/2014 12:00:00 AM,1167.04,66.15,70.15,1.5646,42.49,1766.9245,79.82,797.27,1173.23
12/1/2014 12:00:00 AM,1210.43,69,72.54,1.5728,42.005,1747.5785,80.1,800.44,1154.05
12/2/2014 12:00:00 AM,1198.56,66.88,70.54,1.5635,42.02,1748.0518,80.97,809.61,1168.45
12/3/2014 12:00:00 AM,1209.19,67.38,69.92,1.5685,42.17,1754.0155,81.96,819.2,1179.01
12/4/2014 12:00:00 AM,1205.32,66.81,69.64,1.5672,42.17,1755.3211,81.25,812.52,1173.01
12/5/2014 12:00:00 AM,1191.64,65.84,69.07,1.5581,42.12,1752.4119,80.28,802.05,1182.43
12/8/2014 12:00:00 AM,1202.8,63.05,66.19,1.565,41.69,1733.6106,77.03,768.97,1167.21
12/9/2014 12:00:00 AM,1230.39,63.82,66.84,1.5669,41.68,1735.1053,77.87,777.59,1188.06
12/10/2014 12:00:00 AM,1226.7,60.94,64.24,1.5713,41.05,1707.1975,75.47,752.91,1161.86
12/11/2014 12:00:00 AM,1227.55,59.95,63.68,1.5731,41.23,1715.8867,75.42,752.47,1166.96
12/12/2014 12:00:00 AM,1222.21,57.81,61.85,1.5718,40.615,1688.4336,74.02,737.75,1152.45
12/15/2014 12:00:00 AM,1192.21,55.91,61.06,1.5637,40.37,1679.5812,73.36,732.3,1140.29
12/16/2014 12:00:00 AM,1196.21,55.93,59.86,1.5747,39.83,1657.5122,74.01,738.27,1139.38
12/17/2014 12:00:00 AM,1188.2,56.47,61.18,1.5574,40.58,1689.1759,77.08,770.28,1174.83
12/18/2014 12:00:00 AM,1197.65,54.11,59.27,1.5668,41.74,1738.3824,78.56,785.27,1192.16
12/19/2014 12:00:00 AM,1195.35,56.52,61.38,1.5629,41.57,1740.1235,80.57,809.91,1195.94
12/22/2014 12:00:00 AM,1174.66,55.26,60.11,1.5588,42.07,1758.7347,79.75,801.12,1201.86
12/23/2014 12:00:00 AM,1175.2,57.12,61.69,1.552,42.18,1763.7183,80.72,810.65,1202.44
12/24/2014 12:00:00 AM,1173.3,55.84,60.24,1.5558,42.14,1762.0724,80.13,804.24,1206.79
12/25/2014 12:00:00 AM,0,,0,1.5537,,,,,
12/26/2014 12:00:00 AM,1194.65,54.73,59.45,1.5554,42.32,1769.4747,80.11,804.32,1215.21
12/29/2014 12:00:00 AM,1182.71,53.61,57.88,1.5512,42.11,1761.0559,80.4,807.14,1219.11
12/30/2014 12:00:00 AM,1199.86,54.12,57.9,1.5557,41.81,1749.4808,79.76,801.07,1213.05
12/31/2014 12:00:00 AM,1183.55,53.27,57.33,1.5573,41.35,1728.5264,79.16,795.02,1204.7
1/1/2015 12:00:00 AM,1181.6,,,1.5544,,,,,
1/2/2015 12:00:00 AM,1188.68,52.69,56.42,1.5325,41.27,1727.5333,79.53,798.71,1198.8
1/5/2015 12:00:00 AM,1203.7,50.04,53.11,1.5248,40.64,1698.4947,76.24,764.96,1181.35
1/6/2015 12:00:00 AM,1218.45,47.93,51.1,1.515,40.15,1680.5228,75.12,754.61,1161.31
1/7/2015 12:00:00 AM,1210.05,48.65,51.15,1.5109,40.49,1693.0399,75.28,755.97,1175.97
1/8/2015 12:00:00 AM,1208.63,48.79,50.96,1.5087,41.38,1730.2445,76.97,773.53,1196.12
1/9/2015 12:00:00 AM,1222.65,48.36,50.11,1.5158,41.25,1724.6095,76.36,767.13,1185.68
1/12/2015 12:00:00 AM,1233.26,46.07,47.43,1.517,40.77,1704.704,74.16,744.31,1180.09
1/13/2015 12:00:00 AM,1230.36,45.89,46.59,1.5158,40.74,1703.8568,73.57,738.93,1180.64
1/14/2015 12:00:00 AM,1229.55,48.48,48.69,1.5232,40.51,1694.9642,73.8,740.59,1177.06
1/15/2015 12:00:00 AM,1261.16,46.25,47.67,1.5181,39.99,1672.8097,72.86,731.45,1154.71
1/16/2015 12:00:00 AM,1279.81,48.69,50.17,1.5148,40.38,1689.5712,75.23,755.96,1176.65
1/19/2015 12:00:00 AM,1276.7,,48.84,1.511,,,,,
1/20/2015 12:00:00 AM,1293.56,46.39,47.99,1.5143,40.72,1702.8739,75.32,756.24,1170.25
1/21/2015 12:00:00 AM,1293.06,47.78,49.03,1.5142,40.79,1705.3588,76.85,771.28,1166.25
1/22/2015 12:00:00 AM,1301.23,46.31,48.52,1.5008,41.46,1733.9514,77.21,775.1,1190.37
1/23/2015 12:00:00 AM,1294.15,45.59,48.79,1.4987,41.45,1734.4979,76.66,769.98,1188.93
1/26/2015 12:00:00 AM,1280.86,45.15,48.16,1.5078,41.28,1727.2847,77.76,780.96,1200.74
1/27/2015 12:00:00 AM,1292.08,46.23,49.6,1.5196,40.09,1675.0379,77.71,780.45,1194.66
1/28/2015 12:00:00 AM,1284.35,44.45,48.47,1.5133,40.02,1673.1283,74.65,749.55,1175.12
1/29/2015 12:00:00 AM,1256.5,44.53,49.13,1.5065,40.4,1689.7599,74.9,751.14,1190.18
1/30/2015 12:00:00 AM,1282.8,48.24,52.99,1.5066,39.9,1667.4737,75.55,758.17,1165.39
